Fecha,GVZCLS,NASDAQXAU,Año,Mes_num,Trimestre,Mes,Dia_semana,GVZCLS_ret,NASDAQXAU_ret,GVZCLS_lag1,NASDAQXAU_lag1,GVZCLS_MA5,NASDAQXAU_MA5,GVZCLS_MA20,NASDAQXAU_MA20,GVZCLS_vol_5d,NASDAQXAU_vol_5d,Rango_Volatilidad_Oro,NASDAQXAU_manana,XAU_sube_manana,XAU_sube_manana_cat
2018-04-04,12.0,80.84,2018.0,4.0,2.0,Abril,Miércoles,0.016949152542372836,-0.004678650578675114,11.8,81.22,11.93,81.2975,11.428947368421051,80.07315789473685,0.051771213548812256,0.01506571837301266,Baja,81.47,1.0,Sube
2018-04-05,11.55,81.47,2018.0,4.0,2.0,Abril,Jueves,-0.03749999999999998,0.007793171697179524,12.0,80.84,12.052499999999998,81.385,11.427894736842106,80.20473684210526,0.049763630354044054,0.008979254955885167,Baja,81.54,1.0,Sube
2018-04-06,11.95,81.54,2018.0,4.0,2.0,Abril,Viernes,0.03463203463203457,0.0008592119798700448,11.55,81.47,12.032,81.41600000000001,11.481052631578947,80.34368421052632,0.05328918081510463,0.007486631154345783,Baja,81.05,0.0,Baja o igual
2018-04-09,12.39,81.05,2018.0,4.0,2.0,Abril,Lunes,0.03682008368200851,-0.006009320578857169,11.95,81.54,11.937999999999999,81.224,11.553684210526317,80.41631578947369,0.0520670801431173,0.006801407259995774,Baja,81.94,1.0,Sube
2018-04-10,12.78,81.94,2018.0,4.0,2.0,Abril,Martes,0.03147699757869238,0.010980876002467665,12.39,81.05,12.134,81.368,11.663157894736841,80.53421052631579,0.03115359414058375,0.0074841411634559716,Baja,83.69,1.0,Sube
2018-04-11,14.36,83.69,2018.0,4.0,2.0,Abril,Miércoles,0.12363067292644758,0.021357090554063873,12.78,81.94,12.606,81.938,11.871052631578946,80.73947368421052,0.05720133368254849,0.01036284434557748,Media,82.76,0.0,Baja o igual
2018-04-12,12.88,82.76,2018.0,4.0,2.0,Abril,Jueves,-0.10306406685236758,-0.011112438762098109,14.36,83.69,12.872,82.196,12.00157894736842,80.94736842105263,0.08124408325725656,0.013089667762603823,Baja,84.08,1.0,Sube
2018-04-13,13.36,84.08,2018.0,4.0,2.0,Abril,Viernes,0.03726708074534146,0.01594973417109702,12.88,82.76,13.154,82.70400000000001,12.184736842105263,81.23052631578948,0.08133312098908134,0.014110581343464034,Baja,83.98,0.0,Baja o igual
2018-04-16,13.43,83.98,2018.0,4.0,2.0,Abril,Lunes,0.0052395209580837765,-0.0011893434823976312,13.36,84.08,13.362,83.29,12.313157894736843,81.51052631578948,0.08143384763342384,0.013200402855502948,Baja,84.21,1.0,Sube
2018-04-17,13.07,84.21,2018.0,4.0,2.0,Abril,Martes,-0.026805658972449686,0.002738747320790491,13.43,83.98,13.419999999999998,83.744,12.42157894736842,81.83052631578948,0.08333443073728206,0.013124188856852386,Baja,85.21,1.0,Sube
2018-04-18,13.46,85.21,2018.0,4.0,2.0,Abril,Miércoles,0.029839326702371993,0.011875074219213966,13.07,84.21,13.24,84.048,12.55578947368421,82.07368421052631,0.056977234665251605,0.010736788438110984,Baja,85.67,1.0,Sube
2018-04-19,12.88,85.67,2018.0,4.0,2.0,Abril,Jueves,-0.043090638930163405,0.0053984274146228195,13.46,85.21,13.24,84.63000000000001,12.642105263157895,82.4042105263158,0.03493143170425986,0.006921748472112742,Baja,85.12,0.0,Baja o igual
2018-04-20,12.14,85.12,2018.0,4.0,2.0,Abril,Viernes,-0.05745341614906829,-0.006419983658223383,12.88,85.67,12.996,84.838,12.57263157894737,82.59473684210528,0.03567666248599583,0.0068834108067155775,Baja,83.25,0.0,Baja o igual
2018-04-23,12.13,83.25,2018.0,4.0,2.0,Abril,Lunes,-0.0008237232289950436,-0.02196898496240607,12.14,85.12,12.736,84.69200000000001,12.529473684210526,82.6342105263158,0.03476127882040114,0.01310991749714362,Baja,83.28,1.0,Sube
2018-04-24,12.24,83.28,2018.0,4.0,2.0,Abril,Martes,0.00906842539159114,0.0003603603603603567,12.13,83.25,12.57,84.506,12.530526315789473,82.74105263157895,0.03657440188424891,0.012951913879743832,Baja,82.47,0.0,Baja o igual
2018-04-25,11.97,82.47,2018.0,4.0,2.0,Abril,Miércoles,-0.022058823529411686,-0.009726224783861648,12.24,83.28,12.272,83.958,12.542631578947368,82.89,0.027891065958193854,0.010468254631079895,Baja,82.52,1.0,Sube
2018-04-26,11.49,82.52,2018.0,4.0,2.0,Abril,Jueves,-0.040100250626566414,0.0006062810719049683,11.97,82.47,11.994000000000002,83.328,12.565263157894737,82.96368421052632,0.02737642614963522,0.00925940592853181,Baja,82.93,1.0,Sube
2018-04-27,10.99,82.93,2018.0,4.0,2.0,Abril,Viernes,-0.04351610095735425,0.004968492486669973,11.49,82.52,11.764000000000001,82.89,12.486500000000001,82.962,0.02330583771024901,0.010836313965276775,Baja,81.15,0.0,Baja o igual
2018-04-30,11.15,81.15,2018.0,4.0,2.0,Abril,Lunes,0.01455868971792551,-0.021463885204389244,10.99,82.93,11.568000000000001,82.47,12.401,82.91900000000001,0.027092839430620706,0.010640939893621098,Baja,81.42,1.0,Sube
2018-05-01,11.88,81.42,2018.0,5.0,2.0,Mayo,Martes,0.06547085201793723,0.003327171903881654,11.15,81.15,11.496,82.098,12.405000000000001,82.929,0.04570317561815863,0.011091313360394409,Baja,81.92,1.0,Sube
2018-05-02,11.64,81.92,2018.0,5.0,2.0,Mayo,Miércoles,-0.02020202020202022,0.006140997297961137,11.88,81.42,11.430000000000001,81.988,12.387,82.98299999999999,0.04553846996308209,0.011470484762132244,Baja,82.38,1.0,Sube
2018-05-03,11.46,82.38,2018.0,5.0,2.0,Mayo,Jueves,-0.015463917525773141,0.005615234375,11.64,81.92,11.424000000000001,81.96000000000001,12.3825,83.0285,0.041949820220087655,0.01188800152220961,Baja,82.4,1.0,Sube
2018-05-04,10.99,82.4,2018.0,5.0,2.0,Mayo,Viernes,-0.041012216404886614,0.00024277737314903902,11.46,82.38,11.424000000000001,81.854,12.3345,83.07149999999999,0.041307982916175365,0.011549196985017508,Baja,81.99,0.0,Baja o igual
2018-05-07,11.32,81.99,2018.0,5.0,2.0,Mayo,Lunes,0.0300272975432212,-0.004975728155339976,10.99,82.4,11.458,82.022,12.281,83.1185,0.04314652035809555,0.00457447304876803,Baja,82.67,1.0,Sube
2018-05-08,11.5,82.67,2018.0,5.0,2.0,Mayo,Martes,0.01590106007067127,0.008293694352969894,11.32,81.99,11.382,82.272,12.217,83.155,0.02869942757207406,0.005383375714306024,Baja,82.38,0.0,Baja o igual
2018-05-09,11.39,82.38,2018.0,5.0,2.0,Mayo,Miércoles,-0.009565217391304337,-0.0035079230676182682,11.5,82.67,11.331999999999999,82.364,12.068500000000002,83.08950000000002,0.027776806104050908,0.0057230496604385415,Baja,83.81,1.0,Sube
2018-05-10,11.42,83.81,2018.0,5.0,2.0,Mayo,Jueves,0.0026338893766462146,0.01735858218014097,11.39,82.38,11.324000000000002,82.65,11.9955,83.14200000000001,0.02708367942590383,0.009308553706433945,Baja,83.86,1.0,Sube
2018-05-11,11.04,83.86,2018.0,5.0,2.0,Mayo,Viernes,-0.03327495621716292,0.000596587519388958,11.42,83.81,11.334,82.94200000000001,11.8795,83.131,0.0242568925906006,0.009279069128175966,Baja,83.47,0.0,Baja o igual
2018-05-14,11.15,83.47,2018.0,5.0,2.0,Mayo,Lunes,0.009963768115942129,-0.004650608156451241,11.04,83.86,11.3,83.238,11.7655,83.10549999999999,0.01947202084007655,0.009205206544369144,Baja,81.77,0.0,Baja o igual
2018-05-15,11.91,81.77,2018.0,5.0,2.0,Mayo,Martes,0.06816143497757854,-0.020366598778004064,11.15,83.47,11.382000000000001,83.05799999999999,11.7075,82.98349999999999,0.03762759120641516,0.013491325973295807,Baja,81.93,1.0,Sube
2018-05-16,11.77,81.93,2018.0,5.0,2.0,Mayo,Miércoles,-0.011754827875734675,0.0019567078390609893,11.91,81.77,11.458,82.968,11.623000000000001,82.8195,0.03788890754804773,0.01357128053926225,Baja,81.84,0.0,Baja o igual
2018-05-17,11.64,81.84,2018.0,5.0,2.0,Mayo,Jueves,-0.011045029736618472,-0.0010984987184181616,11.77,81.93,11.501999999999999,82.574,11.561,82.628,0.03877952208143231,0.009093684455469571,Baja,82.06,1.0,Sube
2018-05-18,11.11,82.06,2018.0,5.0,2.0,Mayo,Viernes,-0.045532646048110026,0.0026881720430107503,11.64,81.84,11.516,82.214,11.5095,82.475,0.042010323187423614,0.009440456875698017,Baja,82.08,1.0,Sube
2018-05-21,11.62,82.08,2018.0,5.0,2.0,Mayo,Lunes,0.045904590459045824,0.00024372410431383607,11.11,82.06,11.61,81.936,11.484,82.4165,0.04655183174972469,0.009645768421180815,Baja,82.16,1.0,Sube
2018-05-22,10.9,82.16,2018.0,5.0,2.0,Mayo,Martes,-0.061962134251290824,0.0009746588693957392,11.62,82.08,11.408,82.014,11.417,82.3605,0.04139925120333422,0.0014773658846413873,Baja,83.15,1.0,Sube
2018-05-23,11.18,83.15,2018.0,5.0,2.0,Mayo,Miércoles,0.025688073394495303,0.012049659201557983,10.9,82.16,11.290000000000001,82.258,11.377500000000001,82.3945,0.04571876598290405,0.005255622575314959,Baja,84.38,1.0,Sube
2018-05-24,10.99,84.38,2018.0,5.0,2.0,Mayo,Jueves,-0.016994633273702986,0.014792543595910868,11.18,83.15,11.16,82.76599999999999,11.352500000000001,82.4875,0.045849865896696006,0.006766683858638284,Baja,83.48,0.0,Baja o igual
2018-05-25,10.31,83.48,2018.0,5.0,2.0,Mayo,Viernes,-0.061874431301182864,-0.010666034605356645,10.99,84.38,11.0,83.05,11.3185,82.51500000000001,0.049408709973115555,0.010225864345031152,Baja,,,
2018-05-28,15.875,118.84,2018.0,5.0,2.0,Mayo,Lunes,-0.0052875105715264326,0.0001292119083924348,10.31,83.48,10.844999999999999,83.2925,11.32736842105263,82.58684210526316,0.042039509873072464,0.011621677586899611,Baja,83.05,,
2018-05-29,12.33,83.05,2018.0,5.0,2.0,Mayo,Martes,-0.0052875105715264326,0.0001292119083924348,15.87,118.8,11.2025,83.515,11.351052631578947,82.67263157894736,0.04378584616839024,0.013974174775637262,Baja,83.85,1.0,Sube
2018-05-30,10.87,83.85,2018.0,5.0,2.0,Mayo,Miércoles,-0.11841038118410385,0.009632751354605729,12.33,83.05,11.125,83.69,11.310526315789474,82.7742105263158,0.05081939233596041,0.013458599304607284,Baja,83.32,0.0,Baja o igual
2018-05-31,10.92,83.32,2018.0,5.0,2.0,Mayo,Jueves,0.004599816007359703,-0.006320810971973789,10.87,83.85,11.107500000000002,83.425,11.282105263157895,82.82368421052631,0.06157197386999528,0.010688294459988546,Baja,83.04,0.0,Baja o igual
2018-06-01,10.58,83.04,2018.0,6.0,2.0,Junio,Viernes,-0.031135531135531136,-0.0033605376860296188,10.92,83.32,11.175,83.315,11.260526315789473,82.85736842105264,0.06327904221186588,0.008486311811077755,Baja,82.18,0.0,Baja o igual
2018-06-04,10.54,82.18,2018.0,6.0,2.0,Junio,Lunes,-0.003780718336483968,-0.010356454720616526,10.58,83.04,11.048,83.088,11.219473684210525,82.86736842105263,0.05626122246807366,0.008645338648020631,Baja,83.05,1.0,Sube
2018-06-05,10.46,83.05,2018.0,6.0,2.0,Junio,Martes,-0.007590132827324347,0.010586517400827278,10.54,82.18,10.674,83.088,11.164736842105263,82.88736842105264,0.05048887083404153,0.009530997884061128,Baja,83.38,1.0,Sube
2018-06-06,10.31,83.38,2018.0,6.0,2.0,Junio,Miércoles,-0.014340344168260022,0.003973509933774766,10.46,83.05,10.562000000000001,82.994,11.107894736842104,82.94,0.0134367136440199,0.008372035968881345,Baja,82.99,0.0,Baja o igual
2018-06-07,10.55,82.99,2018.0,6.0,2.0,Junio,Jueves,0.023278370514064006,-0.004677380666826547,10.31,83.38,10.488,82.928,11.062105263157894,82.89684210526316,0.01977047259764833,0.008144782812398908,Baja,82.93,0.0,Baja o igual
2018-06-08,10.69,82.93,2018.0,6.0,2.0,Junio,Viernes,0.013270142180094702,-0.0007229786721290044,10.55,82.99,10.51,82.90599999999999,11.043684210526317,82.84789473684211,0.015588771087621626,0.008019248945845072,Baja,83.63,1.0,Sube
2018-06-11,10.54,83.63,2018.0,6.0,2.0,Junio,Lunes,-0.014031805425631427,0.008440853732063047,10.69,82.93,10.51,83.196,11.01157894736842,82.85631578947368,0.017161422033056987,0.006315775064138008,Baja,83.82,1.0,Sube
2018-06-12,10.52,83.82,2018.0,6.0,2.0,Junio,Martes,-0.001897533206831059,0.002271911993303899,10.54,83.63,10.522,83.35,10.938421052631579,82.9642105263158,0.01670503017762776,0.004933389218044329,Baja,83.79,0.0,Baja o igual
2018-06-13,10.6,83.79,2018.0,6.0,2.0,Junio,Miércoles,0.0076045627376426506,-0.00035790980672856243,10.52,83.82,10.579999999999998,83.43199999999999,10.876842105263158,83.0621052631579,0.014291473976560994,0.004848424384588562,Baja,84.67,1.0,Sube
2018-06-14,9.83,84.67,2018.0,6.0,2.0,Junio,Jueves,-0.07264150943396219,0.010502446592672188,10.6,83.79,10.436,83.768,10.781578947368422,83.21105263157895,0.034621718534351434,0.00515469636742146,Baja,82.58,0.0,Baja o igual
2018-06-15,10.65,82.58,2018.0,6.0,2.0,Junio,Viernes,0.08341810783316372,-0.024684067556395406,9.83,84.67,10.428,83.698,10.75736842105263,83.23842105263158,0.05588490156293498,0.01408202262354134,Baja,82.38,0.0,Baja o igual
2018-06-18,9.82,82.38,2018.0,6.0,2.0,Junio,Lunes,-0.07793427230046945,-0.002421893921046303,10.65,82.58,10.284,83.44800000000001,10.662631578947368,83.25421052631579,0.06636134807684818,0.01311109713752451,Baja,81.67,0.0,Baja o igual
2018-06-19,10.99,81.67,2018.0,6.0,2.0,Junio,Martes,0.11914460285132389,-0.008618596746783114,9.82,82.38,10.378,83.018,10.667368421052632,83.22842105263157,0.08923586301626567,0.012932623048730796,Baja,81.25,0.0,Baja o igual
2018-06-20,11.08,81.25,2018.0,6.0,2.0,Junio,Miércoles,0.008189262966332933,-0.005142647238888243,10.99,81.67,10.474,82.51,10.662105263157896,83.12842105263158,0.08922917965572323,0.012666821424303,Baja,80.89,0.0,Baja o igual
2018-06-21,11.22,80.89,2018.0,6.0,2.0,Junio,Jueves,0.012635379061371799,-0.004430769230769238,11.08,81.25,10.751999999999999,81.75399999999999,10.67421052631579,82.94473684210526,0.07619574301391982,0.009015905466224794,Baja,82.0,1.0,Sube
2018-06-22,10.67,82.0,2018.0,6.0,2.0,Junio,Viernes,-0.0490196078431373,0.013722338978860105,11.22,80.89,10.756,81.638,10.693157894736842,82.86684210526315,0.07560579678307659,0.008732527717708391,Baja,80.52,0.0,Baja o igual
2018-06-25,10.83,80.52,2018.0,6.0,2.0,Junio,Lunes,0.014995313964386137,-0.018048780487804894,10.67,82.0,10.958,81.266,10.7,82.74949999999998,0.060838039264203905,0.011543435905174636,Baja,80.48,0.0,Baja o igual
2018-06-26,10.97,80.48,2018.0,6.0,2.0,Junio,Martes,0.012927054478301114,-0.0004967709885741467,10.83,80.52,10.953999999999999,81.02799999999999,10.632000000000001,82.621,0.027484505187292563,0.011390059229862089,Baja,79.93,0.0,Baja o igual
2018-06-27,11.01,79.93,2018.0,6.0,2.0,Junio,Miércoles,0.003646308113035568,-0.006833996023856814,10.97,80.48,10.940000000000001,80.764,10.639,82.425,0.027217644046196674,0.011498678810656013,Baja,79.83,0.0,Baja o igual
2018-06-28,11.03,79.83,2018.0,6.0,2.0,Junio,Jueves,0.0018165304268846771,-0.0012510947078694379,11.01,79.93,10.902000000000001,80.55199999999999,10.644499999999999,82.25050000000002,0.026280213940643195,0.01150273583471906,Baja,81.59,1.0,Sube
2018-06-29,10.75,81.59,2018.0,6.0,2.0,Junio,Viernes,-0.025385312783318126,0.022046849555305004,11.03,79.83,10.918000000000001,80.47,10.653,82.178,0.0161258950735255,0.01462989526988902,Baja,81.11,0.0,Baja o igual
2018-07-02,11.75,81.11,2018.0,7.0,3.0,Julio,Lunes,0.09302325581395343,-0.0058830739061159765,10.75,81.59,11.102,80.58800000000001,10.7135,82.1245,0.04472495554893625,0.011807757737725851,Baja,82.87,1.0,Sube
2018-07-03,11.41,82.87,2018.0,7.0,3.0,Julio,Martes,-0.028936170212765955,0.021698927382566957,11.75,81.11,11.190000000000001,81.066,10.761,82.1155,0.049400240232936536,0.014683707673957583,Baja,,,
2018-07-04,15.875,118.84,2018.0,7.0,3.0,Julio,Miércoles,-0.0052875105715264326,0.0001292119083924348,11.41,82.87,11.235,81.35000000000001,10.784736842105263,82.04894736842105,0.05694415021829323,0.014809685517768767,Baja,83.71,,
2018-07-05,11.32,83.71,2018.0,7.0,3.0,Julio,Jueves,-0.0052875105715264326,0.0001292119083924348,15.87,118.8,11.3075,82.32,10.825263157894737,82.08684210526316,0.0694109733189524,0.016025856552708967,Baja,83.75,1.0,Sube
2018-07-06,10.65,83.75,2018.0,7.0,3.0,Julio,Viernes,-0.05918727915194344,0.0004778401624656592,11.32,83.71,11.2825,82.86,10.823157894736841,82.13,0.08057840709873976,0.01444277538933068,Baja,83.28,0.0,Baja o igual
2018-07-09,10.55,83.28,2018.0,7.0,3.0,Julio,Lunes,-0.009389671361502261,-0.005611940298507423,10.65,83.75,10.9825,83.4025,10.823684210526316,82.11157894736843,0.02508982845378819,0.014337035155842321,Baja,83.54,1.0,Sube
2018-07-10,10.69,83.54,2018.0,7.0,3.0,Julio,Martes,0.013270142180094702,0.0031219980787704493,10.55,83.28,10.8025,83.57,10.832631578947368,82.09684210526316,0.037066037459016106,0.004478814514416623,Baja,80.98,0.0,Baja o igual
2018-07-11,11.25,80.98,2018.0,7.0,3.0,Julio,Miércoles,0.05238540692235749,-0.030644002872875276,10.69,83.54,10.892,83.05199999999999,10.866842105263158,81.94894736842105,0.046581447762805685,0.015426370192080445,Baja,81.11,1.0,Sube
2018-07-12,10.82,81.11,2018.0,7.0,3.0,Julio,Jueves,-0.03822222222222216,0.0016053346505309207,11.25,80.98,10.792,82.53200000000001,10.918947368421053,81.76157894736842,0.04368640003496116,0.01405587974443625,Baja,80.43,0.0,Baja o igual
2018-07-13,10.99,80.43,2018.0,7.0,3.0,Julio,Viernes,0.015711645101663674,-0.00838367648871896,10.82,81.11,10.860000000000001,81.86800000000001,10.936842105263159,81.64842105263158,0.03349777402898926,0.013551389773645294,Baja,80.14,0.0,Baja o igual
2018-07-16,11.46,80.14,2018.0,7.0,3.0,Julio,Lunes,0.04276615104640591,-0.0036056197936094048,10.99,80.43,11.042,81.24000000000001,11.023157894736844,81.53052631578949,0.03528782034439706,0.013668329733768404,Baja,80.03,0.0,Baja o igual
2018-07-17,11.79,80.03,2018.0,7.0,3.0,Julio,Martes,0.028795811518324443,-0.001372597953581245,11.46,80.14,11.262,80.53800000000001,11.065263157894737,81.44421052631579,0.0355397059253005,0.012915504469081586,Baja,80.17,1.0,Sube
2018-07-18,12.15,80.17,2018.0,7.0,3.0,Julio,Miércoles,0.03053435114503822,0.0017493439960014623,11.79,80.03,11.442,80.376,11.121578947368421,81.38736842105263,0.031747067604298226,0.004206512263497784,Baja,79.0,0.0,Baja o igual
2018-07-19,12.66,79.0,2018.0,7.0,3.0,Julio,Jueves,0.041975308641975184,-0.014593987775976092,12.15,80.17,11.809999999999999,79.954,11.197368421052632,81.2878947368421,0.011103297392482886,0.006400365367926871,Baja,79.57,1.0,Sube
2018-07-20,12.1,79.57,2018.0,7.0,3.0,Julio,Viernes,-0.04423380726698267,0.007215189873417627,12.66,79.0,12.032,79.782,11.272631578947369,81.16000000000001,0.036453831804466194,0.00806975260132944,Baja,78.11,0.0,Baja o igual
2018-07-23,12.22,78.11,2018.0,7.0,3.0,Julio,Lunes,0.009917355371900971,-0.0183486238532109,12.1,79.57,12.184000000000001,79.376,11.34578947368421,81.03315789473683,0.034208733515843824,0.010933072751464601,Baja,78.83,1.0,Sube
2018-07-24,11.74,78.83,2018.0,7.0,3.0,Julio,Martes,-0.039279869067103124,0.009217769811803889,12.22,78.11,12.174,79.136,11.386315789473684,80.94631578947369,0.03966083939407226,0.012709933005305644,Baja,79.29,1.0,Sube
2018-07-25,11.65,79.29,2018.0,7.0,3.0,Julio,Miércoles,-0.0076660988074956915,0.005835341874920852,11.74,78.83,12.074000000000002,78.96000000000001,11.420000000000002,80.91263157894737,0.03574175409516564,0.013209331525781442,Baja,76.96,0.0,Baja o igual
2018-07-26,11.43,76.96,2018.0,7.0,3.0,Julio,Jueves,-0.018884120171673846,-0.02938579896582183,11.65,79.29,11.828,78.55199999999999,11.441052631578946,80.76157894736842,0.022402036347023115,0.01761795938653147,Baja,76.79,0.0,Baja o igual
2018-07-27,11.05,76.79,2018.0,7.0,3.0,Julio,Viernes,-0.033245844269466196,-0.002208939708939539,11.43,76.96,11.618,77.99600000000001,11.456842105263158,80.50894736842106,0.019824712543599545,0.016436462264973698,Baja,76.68,0.0,Baja o igual
2018-07-30,11.18,76.68,2018.0,7.0,3.0,Julio,Lunes,0.0117647058823529,-0.001432478187263997,11.05,76.79,11.41,77.71000000000001,11.426842105263159,80.27578947368421,0.020477619447464845,0.01520576694041167,Baja,77.3,1.0,Sube
2018-07-31,11.21,77.3,2018.0,7.0,3.0,Julio,Martes,0.0026833631484795006,0.008085550339071323,11.18,76.68,11.304,77.40400000000001,11.416315789473686,79.98263157894738,0.017712889749723418,0.014973924001627503,Baja,75.87,0.0,Baja o igual
2018-08-01,10.91,75.87,2018.0,8.0,3.0,Agosto,Miércoles,-0.0267618198037467,-0.01849935316946949,11.21,77.3,11.156,76.72,11.391000000000002,79.777,0.01932033521463142,0.01500528525924551,Baja,75.39,0.0,Baja o igual
2018-08-02,11.08,75.39,2018.0,8.0,3.0,Agosto,Jueves,0.015582034830430747,-0.006326611308817731,10.91,75.87,11.086,76.406,11.379,79.361,0.022528642263168336,0.009636853682582094,Baja,76.09,1.0,Sube
2018-08-03,10.77,76.09,2018.0,8.0,3.0,Agosto,Viernes,-0.02797833935018057,0.00928505106778088,11.08,75.39,11.03,76.266,11.385000000000002,78.978,0.02100757992505582,0.011402780639690446,Baja,75.2,0.0,Baja o igual
2018-08-06,11.02,75.2,2018.0,8.0,3.0,Agosto,Lunes,0.0232126276694522,-0.011696674990143263,10.77,76.09,10.998000000000001,75.97,11.4085,78.574,0.023730950073386232,0.012219783850391856,Baja,74.16,0.0,Baja o igual
2018-08-07,11.11,74.16,2018.0,8.0,3.0,Agosto,Martes,0.008166969147005432,-0.013829787234042601,11.02,75.2,10.978,75.342,11.4295,78.10499999999999,0.024161987975909877,0.010714868222855887,Baja,74.39,1.0,Sube
2018-08-08,11.43,74.39,2018.0,8.0,3.0,Agosto,Miércoles,0.02880288028802891,0.0031014023732471863,11.11,74.16,11.082,75.046,11.438500000000001,77.7755,0.022383113084679884,0.009850662945556147,Baja,74.46,1.0,Sube
2018-08-09,10.99,74.46,2018.0,8.0,3.0,Agosto,Jueves,-0.03849518810148722,0.0009409866917595711,11.43,74.39,11.063999999999998,74.86,11.447,77.44300000000001,0.03038043325120584,0.009937659668312213,Baja,73.87,0.0,Baja o igual
2018-08-10,11.78,73.87,2018.0,8.0,3.0,Agosto,Viernes,0.07188353048225649,-0.007923717432178234,10.99,74.46,11.266,74.41600000000001,11.4865,77.115,0.03979055538375034,0.007556471429357122,Baja,71.62,0.0,Baja o igual
2018-08-13,11.73,71.62,2018.0,8.0,3.0,Agosto,Lunes,-0.004244482173174746,-0.030458914308921115,11.78,73.87,11.408,73.7,11.5,76.689,0.04089388055648881,0.013492845975629816,Baja,70.69,0.0,Baja o igual
2018-08-14,11.88,70.69,2018.0,8.0,3.0,Agosto,Martes,0.01278772378516635,-0.012985199664898195,11.73,71.62,11.562000000000001,73.006,11.5045,76.22200000000001,0.04080317388253935,0.013432338061942517,Baja,66.06,0.0,Baja o igual
2018-08-15,13.16,66.06,2018.0,8.0,3.0,Agosto,Miércoles,0.1077441077441077,-0.06549724147687075,11.88,70.69,11.908,71.34,11.555,75.51650000000001,0.05907387998150784,0.02627851553239518,Baja,64.27,0.0,Baja o igual
2018-08-16,13.39,64.27,2018.0,8.0,3.0,Agosto,Jueves,0.01747720364741645,-0.02709657886769612,13.16,66.06,12.388,69.30199999999999,11.5915,74.78,0.04691695326785017,0.022573590551921006,Baja,65.92,1.0,Sube
2018-08-17,12.89,65.92,2018.0,8.0,3.0,Agosto,Viernes,-0.03734129947722176,0.025672942274778343,13.39,64.27,12.610000000000001,67.712,11.631,74.0975,0.05392279386298444,0.03295257110573938,Baja,66.11,1.0,Sube
2018-08-20,12.4,66.11,2018.0,8.0,3.0,Agosto,Lunes,-0.0380139643134213,0.0028822815533979806,12.89,65.92,12.744,66.60999999999999,11.64,73.4975,0.059439268157093536,0.03418187792570751,Baja,66.78,1.0,Sube
2018-08-21,11.86,66.78,2018.0,8.0,3.0,Agosto,Martes,-0.04354838709677422,0.010134624111329593,12.4,66.11,12.74,65.828,11.645999999999999,72.89500000000001,0.06450224605054128,0.03610091306698066,Baja,67.42,1.0,Sube
2018-08-22,11.81,67.42,2018.0,8.0,3.0,Agosto,Miércoles,-0.004215851602023535,0.009583707696915189,11.86,66.78,12.47,66.1,11.654,72.3015,0.026585066951853725,0.019406811229666684,Baja,65.3,0.0,Baja o igual
2018-08-23,11.6,65.3,2018.0,8.0,3.0,Agosto,Jueves,-0.01778154106689256,-0.03144467517057259,11.81,67.42,12.112,66.306,11.6625,71.7185,0.016577333475194873,0.021178355248526005,Baja,67.68,1.0,Sube
2018-08-24,11.71,67.68,2018.0,8.0,3.0,Agosto,Viernes,0.009482758620689813,0.03644716692189909,11.6,65.3,11.876000000000001,66.65799999999999,11.6955,71.263,0.02233442959572675,0.02432921544609992,Baja,68.79,1.0,Sube
2018-08-27,11.77,68.79,2018.0,8.0,3.0,Agosto,Lunes,0.005123825789923098,0.016400709219858145,11.71,67.68,11.75,67.19399999999999,11.725,70.86850000000001,0.021375421652411825,0.02471087211938228,Baja,67.45,0.0,Baja o igual
2018-08-28,11.46,67.45,2018.0,8.0,3.0,Agosto,Martes,-0.02633814783347488,-0.0194795755196977,11.77,68.79,11.67,67.328,11.7375,70.376,0.015135244007922368,0.027527097597366646,Baja,67.6,1.0,Sube
2018-08-29,11.25,67.6,2018.0,8.0,3.0,Agosto,Miércoles,-0.01832460732984298,0.002223869532987255,11.46,67.45,11.558,67.364,11.7545,69.9625,0.015844237400087276,0.02723557393983119,Baja,66.4,0.0,Baja o igual
2018-08-30,11.41,66.4,2018.0,8.0,3.0,Agosto,Jueves,0.014222222222222136,-0.017751479289940697,11.25,67.6,11.52,67.58399999999999,11.771,69.513,0.018012456707788053,0.023628561448736193,Baja,66.24,0.0,Baja o igual
2018-08-31,10.96,66.24,2018.0,8.0,3.0,Agosto,Viernes,-0.039439088518843035,-0.002409638554217053,11.41,66.4,11.370000000000001,67.296,11.7805,69.0205,0.02221932463746625,0.014882613020873011,Baja,,,
2018-09-03,15.875,118.84,2018.0,9.0,3.0,Septiembre,Lunes,-0.0052875105715264326,0.0001292119083924348,10.96,66.24,11.270000000000001,66.9225,11.820526315789474,68.69526315789474,0.02285032603254097,0.010882955429982554,Baja,63.43,,
2018-09-04,11.42,63.43,2018.0,9.0,3.0,Septiembre,Martes,-0.0052875105715264326,0.0001292119083924348,15.87,118.8,11.260000000000002,65.9175,11.836842105263159,68.13052631578948,0.02703286179270532,0.010455110671757185,Baja,63.07,0.0,Baja o igual
2018-09-05,11.24,63.07,2018.0,9.0,3.0,Septiembre,Miércoles,-0.015761821366024442,-0.005675547848021378,11.42,63.43,11.2575,64.785,11.82684210526316,67.53473684210526,0.026892353684573114,0.008081525854952564,Baja,62.91,0.0,Baja o igual
